long,lat,group,order,region,subregion
-84.94672394,45.37825775,24,6829,5,south
-84.92953491,45.39544678,24,6830,5,south
-84.92953491,45.40690613,24,6831,5,south
-84.98109436,45.41836548,24,6832,5,south
-85.02120209,45.44701385,24,6833,5,south
-85.06130981,45.46420288,24,6834,5,south
-85.07850647,45.48712158,24,6835,5,south
-85.0956955,45.52149582,24,6836,5,south
-85.0956955,45.56160355,24,6837,5,south
-85.0956955,45.59025192,24,6838,5,south
-85.06703949,45.61317062,24,6839,5,south
-85.03266907,45.64181519,24,6840,5,south
-84.98683167,45.66473389,24,6841,5,south
-84.94672394,45.68765259,24,6842,5,south
-84.94099426,45.69338608,24,6843,5,south
-84.94099426,45.71630478,24,6844,5,south
-84.96964264,45.74494934,24,6845,5,south
-84.96964264,45.75640869,24,6846,5,south
-84.92953491,45.75640869,24,6847,5,south
-84.87796783,45.75067902,24,6848,5,south
-84.82640076,45.74494934,24,6849,5,south
-84.79775238,45.75067902,24,6850,5,south
-84.76911163,45.76786804,24,6851,5,south
-84.76338196,45.78505707,24,6852,5,south
-84.7461853,45.79078674,24,6853,5,south
-84.74045563,45.79078674,24,6854,5,south
-84.70607758,45.78505707,24,6855,5,south
-84.6545105,45.75640869,24,6856,5,south
-84.56284332,45.72203064,24,6857,5,south
-84.47116852,45.67046738,24,6858,5,south
-84.41960144,45.65900421,24,6859,5,south
-84.36803436,45.64754868,24,6860,5,south
-84.30500793,45.65900421,24,6861,5,south
-84.27636719,45.64754868,24,6862,5,south
-84.24771118,45.64754868,24,6863,5,south
-84.21333313,45.63035965,24,6864,5,south
-84.17323303,45.61317062,24,6865,5,south
-84.13885498,45.57879257,24,6866,5,south
-84.11592865,45.53295898,24,6867,5,south
-84.10447693,45.51576614,24,6868,5,south
-84.08155823,45.49857712,24,6869,5,south
-84.0414505,45.50430679,24,6870,5,south
-83.98415375,45.50430679,24,6871,5,south
-83.93831635,45.50430679,24,6872,5,south
-83.89820862,45.48712158,24,6873,5,south
-83.78361511,45.42982483,24,6874,5,south
-83.71485901,45.41263199,24,6875,5,south
-83.67475891,45.40117645,24,6876,5,south
-83.6231842,45.37825775,24,6877,5,south
-83.52005768,45.36106873,24,6878,5,south
-83.49713898,45.35533905,24,6879,5,south
-83.4684906,45.32669449,24,6880,5,south
-83.41120148,45.2980423,24,6881,5,south
-83.3997345,45.2751236,24,6882,5,south
-83.4054718,45.24074936,24,6883,5,south
-83.4054718,45.21210098,24,6884,5,south
-83.38827515,45.18918228,24,6885,5,south
-83.34816742,45.16626358,24,6886,5,south
-83.313797,45.13188553,24,6887,5,south
-83.313797,45.0917778,24,6888,5,south
-83.26795959,45.05167007,24,6889,5,south
-83.26795959,45.04021072,24,6890,5,south
-83.29087067,45.04021072,24,6891,5,south
-83.3768158,45.06312943,24,6892,5,south
-83.4226532,45.0688591,24,6893,5,south
-83.43411255,45.0459404,24,6894,5,south
-83.4513092,45.0230217,24,6895,5,south
-83.4513092,44.98291397,24,6896,5,south
-83.43411255,44.94281006,24,6897,5,south
-83.3997345,44.89697266,24,6898,5,south
-83.36536407,44.86832428,24,6899,5,south
-83.33097839,44.8396759,24,6900,5,south
-83.30805969,44.80530167,24,6901,5,south
-83.30233002,44.77664948,24,6902,5,south
-83.28514862,44.72508621,24,6903,5,south
-83.27941895,44.69643784,24,6904,5,south
-83.30233002,44.66205978,24,6905,5,south
-83.30233002,44.58757401,24,6906,5,south
-83.313797,44.53601074,24,6907,5,south
-83.31952667,44.51882172,24,6908,5,south
-83.32525635,44.47871399,24,6909,5,south
-83.33097839,44.39850235,24,6910,5,south
-83.33670807,44.36412048,24,6911,5,south
-83.34816742,44.34693146,24,6912,5,south
-83.37109375,44.3182869,24,6913,5,south
-83.4054718,44.31255722,24,6914,5,south
-83.4226532,44.27817917,24,6915,5,south
-83.4455719,44.26099014,24,6916,5,south
-83.4914093,44.27244949,24,6917,5,south
-83.52005768,44.26099014,24,6918,5,south
-83.54870605,44.22088242,24,6919,5,south
-83.56016541,44.19223404,24,6920,5,south
-83.56016541,44.16358566,24,6921,5,south
-83.5773468,44.10629272,24,6922,5,south
-83.58881378,44.07191467,24,6923,5,south
-83.60027313,44.06045532,24,6924,5,south
-83.65756989,44.05472183,24,6925,5,south
-83.67475891,44.03180313,24,6926,5,south
-83.68048859,44.00888824,24,6927,5,south
-83.70912933,44.00315857,24,6928,5,south
-83.74923706,44.00888824,24,6929,5,south
-83.78934479,43.99742889,24,6930,5,south
-83.84664154,43.99742889,24,6931,5,south
-83.88674927,43.96305084,24,6932,5,south
-83.90394592,43.93440247,24,6933,5,south
-83.90966797,43.91148376,24,6934,5,south
-83.91539764,43.87137604,24,6935,5,south
-83.93831635,43.81981277,24,6936,5,south
-83.96123505,43.77397537,24,6937,5,south
-83.91539764,43.72241211,24,6938,5,south
-83.91539764,43.69949341,24,6939,5,south
-83.88674927,43.67084122,24,6940,5,south
-83.85810852,43.64219284,24,6941,5,south
-83.79507446,43.63646698,24,6942,5,south
-83.74350739,43.6307373,24,6943,5,south
-83.72059631,43.61354828,24,6944,5,south
-83.72059631,43.5848999,24,6945,5,south
-83.69194794,43.5848999,24,6946,5,south
-83.66329193,43.59635925,24,6947,5,south
-83.62892151,43.63646698,24,6948,5,south
-83.58308411,43.67084122,24,6949,5,south
-83.55443573,43.70521927,24,6950,5,south
-83.53151703,43.71667862,24,6951,5,south
-83.50286865,43.71094894,24,6952,5,south
-83.48567963,43.71667862,24,6953,5,south
-83.46276093,43.73959732,24,6954,5,south
-83.4513092,43.75678635,24,6955,5,south
-83.41120148,43.82554245,24,6956,5,south
-83.36536407,43.8599205,24,6957,5,south
-83.33670807,43.91148376,24,6958,5,south
-83.28514862,43.95732117,24,6959,5,south
-83.23358154,43.98596954,24,6960,5,south
-83.17054749,43.99742889,24,6961,5,south
-83.07315063,44.0203476,24,6962,5,south
-83.05023193,44.0432663,24,6963,5,south
-83.00439453,44.06045532,24,6964,5,south
-82.98147583,44.066185,24,6965,5,south
-82.9413681,44.066185,24,6966,5,south
-82.91272736,44.066185,24,6967,5,south
-82.86688995,44.0432663,24,6968,5,south
-82.8038559,44.02607727,24,6969,5,south
-82.75229645,44.00888824,24,6970,5,south
-82.71791077,43.97451019,24,6971,5,south
-82.70072937,43.95732117,24,6972,5,south
-82.68927002,43.91148376,24,6973,5,south
-82.65489197,43.8828392,24,6974,5,south
-82.61478424,43.8140831,24,6975,5,south
-82.60332489,43.745327,24,6976,5,south
-82.59759521,43.68803024,24,6977,5,south
-82.60332489,43.63646698,24,6978,5,south
-82.59759521,43.56771088,24,6979,5,south
-82.57467651,43.51041412,24,6980,5,south
-82.55175781,43.47031021,24,6981,5,south
-82.52883911,43.40728378,24,6982,5,south
-82.52883911,43.34998703,24,6983,5,south
-82.52310944,43.28123093,24,6984,5,south
-82.51737976,43.20674896,24,6985,5,south
-82.50019836,43.18955612,24,6986,5,south
-82.49446106,43.17810059,24,6987,5,south
-82.48873138,43.10934448,24,6988,5,south
-82.45436096,43.04059219,24,6989,5,south
-82.44289398,43.00621033,24,6990,5,south
-82.47154236,42.96037674,24,6991,5,south
-82.50019836,42.92599869,24,6992,5,south
-82.51737976,42.88589096,24,6993,5,south
-82.52310944,42.811409,24,6994,5,south
-82.52310944,42.74838257,24,6995,5,south
-82.52883911,42.67389679,24,6996,5,south
-82.56321716,42.61660004,24,6997,5,south
-82.60905457,42.57649231,24,6998,5,south
-82.62624359,42.56503677,24,6999,5,south
-82.63197327,42.57649231,24,7000,5,south
-82.66062164,42.58795547,24,7001,5,south
-82.68354034,42.60514069,24,7002,5,south
-82.67207336,42.62232971,24,7003,5,south
-82.64343262,42.63951874,24,7004,5,south
-82.64343262,42.66243744,24,7005,5,south
-82.67781067,42.68535614,24,7006,5,south
-82.70072937,42.69108582,24,7007,5,south
-82.72364807,42.67962646,24,7008,5,south
-82.77521515,42.66816711,24,7009,5,south
-82.81532288,42.64524841,24,7010,5,south
-82.81532288,42.62805939,24,7011,5,south
-82.79812622,42.61087418,24,7012,5,south
-82.79812622,42.58795547,24,7013,5,south
-82.80958557,42.57649231,24,7014,5,south
-82.86116028,42.54211807,24,7015,5,south
-82.86688995,42.51346588,24,7016,5,south
-82.86688995,42.48482132,24,7017,5,south
-82.86688995,42.46190262,24,7018,5,south
-82.86688995,42.44471359,24,7019,5,south
-82.88980103,42.40460968,24,7020,5,south
-82.92417908,42.37595749,24,7021,5,south
-82.9642868,42.35877228,24,7022,5,south
-83.02731323,42.34158325,24,7023,5,south
-83.07315063,42.32439041,24,7024,5,south
-83.10752869,42.30147552,24,7025,5,south
-83.14190674,42.24990845,24,7026,5,south
-83.14190674,42.2155304,24,7027,5,south
-83.14763641,42.18688202,24,7028,5,south
-83.17054749,42.15250397,24,7029,5,south
-83.17628479,42.12385559,24,7030,5,south
-83.17054749,42.06656265,24,7031,5,south
-83.16482544,42.04937363,24,7032,5,south
-83.17628479,42.0321846,24,7033,5,south
-83.19347382,42.02072525,24,7034,5,south
-83.21638489,42.0092659,24,7035,5,south
-83.23358154,41.98061752,24,7036,5,south
-83.25649261,41.96915817,24,7037,5,south
-83.30805969,41.95197296,24,7038,5,south
-83.33670807,41.91759109,24,7039,5,south
-83.3596344,41.89467239,24,7040,5,south
-83.38254547,41.87748337,24,7041,5,south
-83.41120148,41.84883881,24,7042,5,south
-83.43411255,41.80873108,24,7043,5,south
-83.43984222,41.7800827,24,7044,5,south
-83.4455719,41.75143433,24,7045,5,south
-96.42879486,43.49322891,25,7047,4,NA
-96.42879486,43.85419083,25,7048,4,NA
-96.42879486,44.20369339,25,7049,4,NA
-96.43452454,44.54746628,25,7050,4,NA
-96.43452454,44.63914108,25,7051,4,NA
-96.43452454,44.8167572,25,7052,4,NA
-96.43452454,44.97718811,25,7053,4,NA
-96.43452454,45.26366806,25,7054,4,NA
-96.43452454,45.29231262,25,7055,4,NA
-96.44025421,45.31523132,25,7056,4,NA
-96.44025421,45.32669449,25,7057,4,NA
-96.45745087,45.35533905,25,7058,4,NA
-96.51473999,45.37825775,25,7059,4,NA
-96.57776642,45.40690613,25,7060,4,NA
-96.68663025,45.44701385,25,7061,4,NA
-96.72100067,45.49857712,25,7062,4,NA
-96.77830505,45.55587387,25,7063,4,NA
-96.81267548,45.58452225,25,7064,4,NA
-96.83559418,45.59025192,25,7065,4,NA
-96.84132385,45.63035965,25,7066,4,NA
-96.83559418,45.64754868,25,7067,4,NA
-96.82414246,45.67046738,25,7068,4,NA
-96.77830505,45.68765259,25,7069,4,NA
-96.6522522,45.76213837,25,7070,4,NA
-96.59495544,45.81943512,25,7071,4,NA
-96.57203674,45.8480835,25,7072,4,NA
-96.56057739,45.87673187,25,7073,4,NA
-96.55484772,45.91110611,25,7074,4,NA
-96.56057739,45.9397583,25,7075,4,NA
-96.56630707,45.97413254,25,7076,4,NA
-96.56630707,45.99705124,25,7077,4,NA
-96.54911804,46.03142929,25,7078,4,NA
-96.54911804,46.05434799,25,7079,4,NA
-96.53765869,46.08872604,25,7080,4,NA
-96.55484772,46.1231041,25,7081,4,NA
-96.57776642,46.15747833,25,7082,4,NA
-96.57776642,46.24915314,25,7083,4,NA
-96.58922577,46.32363892,25,7084,4,NA
-96.62360382,46.35801315,25,7085,4,NA
-96.67516327,46.39812469,25,7086,4,NA
-96.70954132,46.44968796,25,7087,4,NA
-96.72100067,46.48406601,25,7088,4,NA
-96.73819733,46.57000732,25,7089,4,NA
-96.77830505,46.63303375,25,7090,4,NA
-96.78403473,46.6674118,25,7091,4,NA
-96.77830505,46.70751953,25,7092,4,NA
-96.77257538,46.79919434,25,7093,4,NA
-96.76683807,46.8736763,25,7094,4,NA
-96.75537872,46.9195137,25,7095,4,NA
-96.82414246,46.99972534,25,7096,4,NA
-96.81841278,47.03410721,25,7097,4,NA
-96.81267548,47.05129623,25,7098,4,NA
-96.81267548,47.08567047,25,7099,4,NA
-96.81841278,47.12004852,25,7100,4,NA
-96.81841278,47.1486969,25,7101,4,NA
-96.82414246,47.20599365,25,7102,4,NA
-96.82987213,47.2403717,25,7103,4,NA
-96.83559418,47.27474976,25,7104,4,NA
-96.82987213,47.32058716,25,7105,4,NA
-96.82414246,47.36069107,25,7106,4,NA
-96.82414246,47.38933945,25,7107,4,NA
-96.83559418,47.43517685,25,7108,4,NA
-96.83559418,47.49246979,25,7109,4,NA
-96.83559418,47.49819946,25,7110,4,NA
-96.84132385,47.53257751,25,7111,4,NA
-96.84705353,47.55549622,25,7112,4,NA
-96.84705353,47.58414459,25,7113,4,NA
-96.85851288,47.60706329,25,7114,4,NA
-96.86997986,47.64144135,25,7115,4,NA
-96.88143158,47.67008972,25,7116,4,NA
-96.91008759,47.71592331,25,7117,4,NA
-96.93299866,47.76749039,25,7118,4,NA
-96.95591736,47.80759811,25,7119,4,NA
-96.99029541,47.85916519,25,7120,4,NA
-97.01894379,47.88208008,25,7121,4,NA
-97.03613281,47.92791748,25,7122,4,NA
-97.04759216,47.96229935,25,7123,4,NA
-97.05905151,47.99667358,25,7124,4,NA
-97.06478119,48.03678131,25,7125,4,NA
-97.07624054,48.05970001,25,7126,4,NA
-97.13353729,48.13418198,25,7127,4,NA
-97.14499664,48.16856003,25,7128,4,NA
-97.13926697,48.19147873,25,7129,4,NA
-97.13926697,48.23158646,25,7130,4,NA
-97.13926697,48.27742386,25,7131,4,NA
-97.13926697,48.32326126,25,7132,4,NA
-97.15072632,48.36909866,25,7133,4,NA
-97.13926697,48.40920639,25,7134,4,NA
-97.13926697,48.45504379,25,7135,4,NA
-97.13926697,48.51233673,25,7136,4,NA
-97.14499664,48.54671478,25,7137,4,NA
-97.15645599,48.56963348,25,7138,4,NA
-97.15645599,48.58108902,25,7139,4,NA
-97.13926697,48.6097374,25,7140,4,NA
-97.11061859,48.6326561,25,7141,4,NA
-97.09342957,48.66130829,25,7142,4,NA
-97.11061859,48.69568253,25,7143,4,NA
-97.12779999,48.73006058,25,7144,4,NA
-97.14499664,48.7472496,25,7145,4,NA
-97.17937469,48.81027222,25,7146,4,NA
-97.18510437,48.86757278,25,7147,4,NA
-97.19083405,48.89621735,25,7148,4,NA
-97.2252121,48.93632507,25,7149,4,NA
-97.2252121,48.9993515,25,7150,4,NA
-96.37150574,48.9993515,25,7151,4,NA
-95.29434204,48.9993515,25,7152,4,NA
-95.15682983,49.00508118,25,7153,4,NA
-95.15110016,49.38323212,25,7154,4,NA
-95.10526276,49.37177277,25,7155,4,NA
-95.05370331,49.36604309,25,7156,4,NA
-95.01932526,49.36031723,25,7157,4,NA
-94.98493958,49.37177277,25,7158,4,NA
-94.93338013,49.37750244,25,7159,4,NA
-94.90472412,49.36604309,25,7160,4,NA
-94.88181305,49.34885406,25,7161,4,NA
-94.84170532,49.34312439,25,7162,4,NA
-94.8015976,49.33739853,25,7163,4,NA
-94.79586792,49.2972908,25,7164,4,NA
-94.79013824,49.23999023,25,7165,4,NA
-94.76148987,49.17123795,25,7166,4,NA
-94.73284149,49.11394501,25,7167,4,NA
-94.72138214,49.05664444,25,7168,4,NA
-94.69846344,48.98216248,25,7169,4,NA
-94.67554474,48.9305954,25,7170,4,NA
-94.67554474,48.89048767,25,7171,4,NA
-94.67554474,48.85037994,25,7172,4,NA
-94.68701172,48.81600571,25,7173,4,NA
-94.68127441,48.78735352,25,7174,4,NA
-94.66981506,48.76443863,25,7175,4,NA
-94.60679626,48.73579025,25,7176,4,NA
-94.52085114,48.71287155,25,7177,4,NA
-94.44063568,48.68995285,25,7178,4,NA
-94.40052795,48.7014122,25,7179,4,NA
-94.37187958,48.70714188,25,7180,4,NA
-94.33177185,48.70714188,25,7181,4,NA
-94.29166412,48.7014122,25,7182,4,NA
-94.2515564,48.68995285,25,7183,4,NA
-94.234375,48.64984512,25,7184,4,NA
-94.15415955,48.64984512,25,7185,4,NA
-93.84475708,48.63838959,25,7186,4,NA
-93.81037903,48.62119675,25,7187,4,NA
-93.78746033,48.59828186,25,7188,4,NA
-93.79319,48.53525543,25,7189,4,NA
-93.7702713,48.50660706,25,7190,4,NA
-93.44941711,48.55817413,25,7191,4,NA
-93.43795776,48.59255219,25,7192,4,NA
-93.40930939,48.60400772,25,7193,4,NA
-93.2660675,48.63838959,25,7194,4,NA
-93.23742676,48.64411545,25,7195,4,NA
-93.18585205,48.64411545,25,7196,4,NA
-93.07126617,48.62692642,25,7197,4,NA
-93.00823975,48.62692642,25,7198,4,NA
-92.95667267,48.6326561,25,7199,4,NA
-92.92229462,48.62119675,25,7200,4,NA
-92.88218689,48.59828186,25,7201,4,NA
-92.80197144,48.57536316,25,7202,4,NA
-92.73895264,48.55817413,25,7203,4,NA
-92.68737793,48.55817413,25,7204,4,NA
-92.65300751,48.55817413,25,7205,4,NA
-92.61862946,48.55817413,25,7206,4,NA
-92.61289978,48.50660706,25,7207,4,NA
-92.67019653,48.49514771,25,7208,4,NA
-92.68737793,48.47795868,25,7209,4,NA
-92.68737793,48.45504379,25,7210,4,NA
-92.63008881,48.45504379,25,7211,4,NA
-92.57279205,48.45504379,25,7212,4,NA
-92.53268433,48.4493103,25,7213,4,NA
-92.50403595,48.4493103,25,7214,4,NA
-92.4467392,48.40920639,25,7215,4,NA
-92.45819855,48.36909866,25,7216,4,NA
-92.45246887,48.34045029,25,7217,4,NA
-92.41809082,48.28888321,25,7218,4,NA
-92.36652374,48.23158646,25,7219,4,NA
-92.28057861,48.25450516,25,7220,4,NA
-92.28631592,48.31753159,25,7221,4,NA
-92.27484894,48.34045029,25,7222,4,NA
-92.25766754,48.35190964,25,7223,4,NA
-92.21183014,48.3576355,25,7224,4,NA
-92.15453339,48.3576355,25,7225,4,NA
-92.08577728,48.36336899,25,7226,4,NA
-92.06858826,48.36336899,25,7227,4,NA
-92.04566956,48.3576355,25,7228,4,NA
-92.01702118,48.34045029,25,7229,4,NA
-92.0112915,48.3347168,25,7230,4,NA
-91.9883728,48.31753159,25,7231,4,NA
-91.99410248,48.28315353,25,7232,4,NA
-91.97691345,48.24877548,25,7233,4,NA
-91.9425354,48.24304581,25,7234,4,NA
-91.90815735,48.24304581,25,7235,4,NA
-91.8795166,48.23731613,25,7236,4,NA
-91.84513855,48.21439743,25,7237,4,NA
-91.77064514,48.20293808,25,7238,4,NA
-91.75346375,48.20867157,25,7239,4,NA
-91.72481537,48.20293808,25,7240,4,NA
-91.70189667,48.19147873,25,7241,4,NA
-91.69616699,48.16856003,25,7242,4,NA
-91.69042969,48.13418198,25,7243,4,NA
-91.67324829,48.11699677,25,7244,4,NA
-91.62168121,48.10553741,25,7245,4,NA
-91.56438446,48.10553741,25,7246,4,NA
-91.55292511,48.07115936,25,7247,4,NA
-91.51855469,48.06542969,25,7248,4,NA
-91.48989868,48.07115936,25,7249,4,NA
-91.45552063,48.07688904,25,7250,4,NA
-91.40968323,48.05970001,25,7251,4,NA
-91.30082703,48.07688904,25,7252,4,NA
-91.22634125,48.09980774,25,7253,4,NA
-91.16331482,48.13991547,25,7254,4,NA
-91.07164001,48.18575287,25,7255,4,NA
-91.01434326,48.1972084,25,7256,4,NA
-90.99142456,48.21439743,25,7257,4,NA
-90.95131683,48.23731613,25,7258,4,NA
-90.90547943,48.24877548,25,7259,4,NA
-90.87683105,48.25450516,25,7260,4,NA
-90.83673096,48.25450516,25,7261,4,NA
-90.83100128,48.24304581,25,7262,4,NA
-90.81381226,48.19147873,25,7263,4,NA
-90.76224518,48.16856003,25,7264,4,NA
-90.7565155,48.13991547,25,7265,4,NA
-90.75078583,48.11699677,25,7266,4,NA
-90.72213745,48.10553741,25,7267,4,NA
-90.68202972,48.11126328,25,7268,4,NA
-90.62473297,48.12272644,25,7269,4,NA
-90.59035492,48.1284523,25,7270,4,NA
-90.56171417,48.1284523,25,7271,4,NA
-90.49295044,48.10553741,25,7272,4,NA
-90.42420197,48.11126328,25,7273,4,NA
-90.30960846,48.11699677,25,7274,4,NA
-90.22939301,48.11126328,25,7275,4,NA
-90.17209625,48.12272644,25,7276,4,NA
-90.11480713,48.11699677,25,7277,4,NA
-90.06324005,48.11126328,25,7278,4,NA
-90.028862,48.08834457,25,7279,4,NA
-89.99448395,48.06542969,25,7280,4,NA
-89.96009827,48.04251099,25,7281,4,NA
-89.91426849,48.01959229,25,7282,4,NA
-89.84551239,47.99667358,25,7283,4,NA
-89.78821564,48.01386261,25,7284,4,NA
-89.75383759,48.02532196,25,7285,4,NA
-89.68508148,48.01959229,25,7286,4,NA
-89.55902863,48.01386261,25,7287,4,NA
-89.47309113,48.00813293,25,7288,4,NA
-89.587677,47.97948837,25,7289,4,NA
-89.66217041,47.93365097,25,7290,4,NA
-89.77102661,47.88781357,25,7291,4,NA
-89.83978271,47.87062454,25,7292,4,NA
-89.95437622,47.83624649,25,7293,4,NA
-90.10334015,47.79040909,25,7294,4,NA
-90.21220398,47.76749039,25,7295,4,NA
-90.35544586,47.73884201,25,7296,4,NA
-90.49295044,47.69873428,25,7297,4,NA
-90.70494843,47.60706329,25,7298,4,NA
-90.78516388,47.58414459,25,7299,4,NA
-90.84246063,47.53830719,25,7300,4,NA
-90.94558716,47.48674393,25,7301,4,NA
-91.00288391,47.45236206,25,7302,4,NA
-91.07164001,47.4007988,25,7303,4,NA
-91.14039612,47.34923172,25,7304,4,NA
-91.28936768,47.22891235,25,7305,4,NA
-91.39822388,47.1486969,25,7306,4,NA
-91.53573608,47.08567047,25,7307,4,NA
-91.61595154,47.03983307,25,7308,4,NA
-91.74200439,46.97108078,25,7309,4,NA
-91.7878418,46.94816208,25,7310,4,NA
-91.8336792,46.91378403,25,7311,4,NA
-91.91388702,46.8736763,25,7312,4,NA
-91.99983215,46.83356857,25,7313,4,NA
-92.07431793,46.80492401,25,7314,4,NA
-92.12588501,46.76481628,25,7315,4,NA
-92.16026306,46.74189758,25,7316,4,NA
-92.20037079,46.71324921,25,7317,4,NA
-92.22328186,46.6674118,25,7318,4,NA
-92.27484894,46.66168213,25,7319,4,NA
-92.30349731,46.65595245,25,7320,4,NA
-92.29204559,46.42103958,25,7321,4,NA
-92.29204559,46.15174866,25,7322,4,NA
-92.30349731,46.0715332,25,7323,4,NA
-92.33215332,46.05434799,25,7324,4,NA
-92.36079407,46.02569962,25,7325,4,NA
-92.43527985,46.02569962,25,7326,4,NA
-92.46392822,45.99132156,25,7327,4,NA
-92.538414,45.97986221,25,7328,4,NA
-92.57852173,45.95121384,25,7329,4,NA
-92.68737793,45.91110611,25,7330,4,NA
-92.73321533,45.8939209,25,7331,4,NA
-92.75613403,45.86526871,25,7332,4,NA
-92.77905273,45.84235382,25,7333,4,NA
-92.78479004,45.78505707,25,7334,4,NA
-92.80770111,45.75640869,25,7335,4,NA
-92.84780884,45.73348999,25,7336,4,NA
-92.88791656,45.70484161,25,7337,4,NA
-92.90510559,45.64181519,25,7338,4,NA
-92.92229462,45.61889648,25,7339,4,NA
-92.91083527,45.58452225,25,7340,4,NA
-92.77905273,45.56733322,25,7341,4,NA
-92.73895264,45.52149582,25,7342,4,NA
-92.68164825,45.45846939,25,7343,4,NA
-92.67019653,45.42982483,25,7344,4,NA
-92.68737793,45.40690613,25,7345,4,NA
-92.72748566,45.37252808,25,7346,4,NA
-92.75041199,45.33242035,25,7347,4,NA
-92.76186371,45.2980423,25,7348,4,NA
-92.78479004,45.28658676,25,7349,4,NA
-92.76759338,45.21783066,25,7350,4,NA
-92.79051971,45.20064163,25,7351,4,NA
-92.77905273,45.13188553,25,7352,4,NA
-92.80197144,45.07458878,25,7353,4,NA
-92.79051971,45.0459404,25,7354,4,NA
-92.76186371,44.95426941,25,7355,4,NA
-92.77905273,44.91416168,25,7356,4,NA
-92.76186371,44.86832428,25,7357,4,NA
-92.79624939,44.82822037,25,7358,4,NA
-92.80197144,44.75373077,25,7359,4,NA
-92.73895264,44.71362686,25,7360,4,NA
-92.67591858,44.69070816,25,7361,4,NA
-92.63008881,44.65060043,25,7362,4,NA
-92.58998108,44.60476685,25,7363,4,NA
-92.53268433,44.58184814,25,7364,4,NA
-92.43527985,44.57611465,25,7365,4,NA
-92.36079407,44.55319595,25,7366,4,NA
-92.337883,44.54174042,25,7367,4,NA
-92.32068634,44.52455139,25,7368,4,NA
-92.29777527,44.48444366,25,7369,4,NA
-92.25193787,44.45579529,25,7370,4,NA
-92.097229,44.42714691,25,7371,4,NA
-92.10296631,44.42142105,25,7372,4,NA
-92.01702118,44.39850235,25,7373,4,NA
-91.9425354,44.36412048,25,7374,4,NA
-91.90815735,44.32974625,25,7375,4,NA
-91.8795166,44.27817917,25,7376,4,NA
-91.86231995,44.23234177,25,7377,4,NA
-91.8336792,44.19223404,25,7378,4,NA
-91.81075287,44.17504883,25,7379,4,NA
-91.72481537,44.14066696,25,7380,4,NA
-91.66751862,44.10055923,25,7381,4,NA
-91.60449219,44.066185,25,7382,4,NA
-91.54719543,44.03180313,25,7383,4,NA
-91.49562836,44.01461792,25,7384,4,NA
-91.43833923,43.99169922,25,7385,4,NA
-91.39822388,43.97451019,25,7386,4,NA
-91.35811615,43.92867661,25,7387,4,NA
-91.3065567,43.89429474,25,7388,4,NA
-91.28936768,43.85419083,25,7389,4,NA
-91.2607193,43.84273148,25,7390,4,NA
-91.24353027,43.80262375,25,7391,4,NA
-91.24353027,43.78543472,25,7392,4,NA
-91.25498962,43.72813797,25,7393,4,NA
-91.27217865,43.68803024,25,7394,4,NA
-91.23779297,43.6307373,25,7395,4,NA
-91.24925995,43.59635925,25,7396,4,NA
-91.2607193,43.55625153,25,7397,4,NA
-91.22634125,43.51041412,25,7398,4,NA
-91.22061157,43.51041412,25,7399,4,NA
-91.22634125,43.49895477,25,7400,4,NA
-91.60449219,43.51041412,25,7401,4,NA
-91.72481537,43.51041412,25,7402,4,NA
-92.08004761,43.50468445,25,7403,4,NA
-92.45819855,43.50468445,25,7404,4,NA
-92.54987335,43.51041412,25,7405,4,NA
-93.02542877,43.51041412,25,7406,4,NA
-93.05980682,43.51041412,25,7407,4,NA
-93.49525452,43.51041412,25,7408,4,NA
-93.64422607,43.51041412,25,7409,4,NA
-93.97653961,43.51041412,25,7410,4,NA
-94.26301575,43.50468445,25,7411,4,NA
-94.4520874,43.50468445,25,7412,4,NA
-94.86462402,43.50468445,25,7413,4,NA
-94.9161911,43.50468445,25,7414,4,NA
-95.39173889,43.50468445,25,7415,4,NA
-95.4662323,43.50468445,25,7416,4,NA
-95.86156464,43.50468445,25,7417,4,NA
-96.04491425,43.49895477,25,7418,4,NA
-96.42879486,43.49322891,25,7419,4,NA
-88.18965912,34.99626541,26,7421,5,NA
-88.16674805,34.95042801,26,7422,5,NA
-88.13237,34.90459061,26,7423,5,NA
-88.10944366,34.89885712,26,7424,5,NA
-88.14955139,34.5837326,26,7425,5,NA
-88.16674805,34.46340942,26,7426,5,NA
-88.18393707,34.31444168,26,7427,5,NA
-88.20685577,34.07952881,26,7428,5,NA
-88.20685577,34.06233978,26,7429,5,NA
-88.25269318,33.73575592,26,7430,5,NA
-88.27560425,33.52949142,26,7431,5,NA
-88.29853058,33.2831192,26,7432,5,NA
-88.33863068,32.9851799,26,7433,5,NA
-88.35009766,32.92215347,26,7434,5,NA
-88.39020538,32.57838058,26,7435,5,NA
-88.43030548,32.30908966,26,7436,5,NA
-88.43030548,32.22314453,26,7437,5,NA
-88.47614288,31.89082909,26,7438,5,NA
-88.46468353,31.69602585,26,7439,5,NA
-88.45322418,31.43246651,26,7440,5,NA
-88.43030548,31.12306786,26,7441,5,NA
-88.41884613,30.99701691,26,7442,5,NA
-88.40738678,30.73345757,26,7443,5,NA
-88.39020538,30.41259956,26,7444,5,NA
-88.41311646,30.40114212,26,7445,5,NA
-88.40738678,30.38395309,26,7446,5,NA
-88.41311646,30.37249184,26,7447,5,NA
-88.45322418,30.37249184,26,7448,5,NA
