"","number_visit","number_posts","time_spend","new_friend","userid"
"3117",4,1,1.50055767417788,2,3117
"3118",2,6,0.442870264346554,2,3118
"3119",6,9,4.61604916696065,0,3119
"3122",2,0,0.90105235835684,0,3122
"3123",1,1,3.16221722527078,1,3123
"3125",1,0,0.752871991678217,2,3125
"3126",6,2,0.980930008984442,2,3126
"3127",5,1,1.00226659907156,0,3127
"3128",2,3,0.658637292036397,0,3128
"3129",4,3,1.8947160429883,2,3129
"3134",1,3,3.75924820917904,1,3134
"3135",1,0,1.04746908376629,1,3135
"3139",4,4,1.13502699307604,1,3139
"3142",4,3,3.50691133042138,10,3142
"3143",2,0,2.52617539247998,0,3143
"3145",2,2,1.35096822280599,0,3145
"3147",2,5,0.259267118080218,1,3147
"3148",2,3,3.83707350175928,2,3148
"3149",3,3,2.4709619132998,1,3149
"3150",2,0,0.673413459390606,1,3150
"3153",4,10,0.238723730958796,1,3153
"3156",2,0,0.882141836160837,0,3156
"3161",1,1,2.07722321787215,0,3161
"3163",1,1,0.654377440377129,1,3163
"3165",4,10,2.56883838621188,2,3165
"3166",2,0,0.463567554492026,0,3166
"3167",5,3,1.56017783207289,2,3167
"3169",5,3,2.49536913269025,1,3169
"3172",4,2,0.576273290498648,0,3172
"3173",1,0,0.863085772408996,0,3173
"3175",1,2,2.45204609779871,1,3175
"3177",7,13,0.0534518767740125,0,3177
"3178",4,3,1.14237008383437,3,3178
"3179",2,1,1.4636945200933,3,3179
"3181",6,6,1.1430095359683,1,3181
"3182",1,0,0.54764729628772,0,3182
"3185",1,0,2.75608450154949,0,3185
"3189",4,5,6.63259600965947,2,3189
"3192",3,2,3.39432020569815,2,3192
"3196",3,1,3.99630092015209,2,3196
"3197",2,2,0.474819844725261,0,3197
"3198",5,4,0.455825763818051,2,3198
"3200",2,3,2.88830359586488,1,3200
"3201",4,2,2.22060247877329,2,3201
"3202",4,1,4.13260197918201,1,3202
"3203",3,5,0.666221719146333,2,3203
"3205",3,0,2.03972601227119,1,3205
"3209",3,2,0.435455216467381,1,3209
"3210",2,0,5.28800661546659,1,3210
"3213",3,2,4.68256152323327,0,3213
"3214",6,4,0.333394848650559,1,3214
"3215",7,7,5.83666833969112,1,3215
"3220",5,6,0.154428667782682,0,3220
"3222",3,5,0.798677927429933,0,3222
"3227",6,1,2.79691382859996,0,3227
"3230",2,3,0.880242147189263,2,3230
"3231",2,2,1.06918276282408,0,3231
"3232",4,0,2.64737324034122,2,3232
"3233",2,2,0.818180742091729,0,3233
"3234",2,0,1.23815150975493,0,3234
"3241",4,6,0.876340111564111,1,3241
"3244",3,4,4.17668222143525,0,3244
"3245",1,1,0.396500310370486,1,3245
"3246",2,1,0.809027397157391,1,3246
"3247",1,0,1.0959495055545,0,3247
"3248",1,1,2.07139082729813,1,3248
"3249",6,20,2.03880071096984,0,3249
"3250",2,4,2.72199130289351,2,3250
"3252",2,0,0.187254811599835,1,3252
"3253",2,1,1.49180284181634,1,3253
"3257",1,1,0.835706929029044,2,3257
"3258",3,4,0.166622864393381,3,3258
"3260",3,8,0.974773815699986,3,3260
"3261",1,0,0.0762787325090015,2,3261
"3262",3,1,2.44741150225107,1,3262
"3263",3,1,1.7389590931414,0,3263
"3264",2,2,1.12401473654391,1,3264
"3265",1,2,2.26752631220439,3,3265
"3266",4,4,2.87182789237483,0,3266
"3267",2,2,1.48387275849701,0,3267
"3269",2,1,0.137896585588136,5,3269
"3271",1,1,0.808660919552831,0,3271
"3272",3,3,2.41337695415255,0,3272
"3273",2,1,3.7025861798413,2,3273
"3275",5,5,0.589352954551578,1,3275
"3276",2,1,5.2102218740265,0,3276
"3277",2,0,2.99091345664284,0,3277
"3278",6,2,0.640172142196785,0,3278
"3279",3,7,0.209183347993195,2,3279
"3284",2,5,5.06202530397988,2,3284
"3286",3,4,6.93725817890563,0,3286
"3287",3,1,0.832290777520857,2,3287
"3292",2,3,0.370652251178399,0,3292
"3293",3,7,1.56916900115526,0,3293
"3295",1,1,2.27602180060419,1,3295
"3296",3,4,3.81788322912487,1,3296
"3298",7,3,3.86310575641242,0,3298
"3301",1,0,1.98930733363638,2,3301
"3302",1,2,1.59946270691847,0,3302
"3304",2,0,2.05292458881356,1,3304
"3305",3,2,1.692737199022,2,3305
"3308",5,2,1.00738554300686,0,3308
"3309",2,2,1.89697836334193,1,3309
"3312",4,4,3.20009955265283,1,3312
"3315",4,2,1.09321726253973,0,3315
"3319",2,1,4.22075889422268,1,3319
"3320",4,6,0.443750320812793,2,3320
"3322",1,2,1.29271416296167,1,3322
"3324",2,2,3.31732048028419,1,3324
"3325",1,0,1.61403341312494,0,3325
"3326",5,5,1.38473874389844,0,3326
"3331",1,1,4.51431810885232,2,3331
"3332",5,9,1.38164558010529,1,3332
"3333",1,1,0.540120832530446,1,3333
"3335",1,2,1.21967946410427,1,3335
"3336",4,14,0.598479492415985,1,3336
"3337",4,2,2.26794139703921,1,3337
"3340",2,2,4.86676028243427,1,3340
"3341",5,1,4.37966858103151,2,3341
"3342",3,3,3.27727486286521,0,3342
"3343",2,1,2.1426940855468,2,3343
"3346",2,2,2.90481617524364,0,3346
"3347",3,2,0.129745193683021,0,3347
"3351",2,1,0.480118378022153,1,3351
"3352",5,2,0.185680147529402,1,3352
"3354",4,6,0.0386841393050065,1,3354
"3355",7,12,4.02391232977015,3,3355
"3356",2,1,0.636739259475186,1,3356
"3357",5,2,2.7535460778465,0,3357
"3358",5,7,3.382101597422,0,3358
"3359",4,2,4.08334712259956,2,3359
"3360",3,3,2.244102308247,0,3360
"3362",1,1,12.1611539364039,0,3362
"3369",1,1,2.87739281387286,3,3369
"3370",1,1,3.24859369514527,0,3370
"3376",2,6,0.246407689954547,1,3376
"3379",2,0,1.58694354370236,1,3379
"3381",4,1,0.861137286654257,3,3381
"3382",2,0,1.94442450762432,0,3382
"3383",4,9,4.32045836984198,0,3383
"3387",4,1,3.65927683271556,3,3387
"3388",6,8,3.17592301232542,2,3388
"3391",1,2,4.57227490506778,0,3391
"3393",2,0,4.41012533923295,0,3393
"3394",4,3,5.12497521128759,0,3394
"3395",2,3,1.36866576902702,0,3395
"3396",2,3,3.10029860822849,1,3396
"3397",1,1,2.77292225929702,0,3397
"3401",1,0,3.5684117610738,2,3401
"3405",3,3,1.38454214709819,2,3405
"3406",3,2,6.3949013504341,1,3406
"3407",2,2,0.48540351349254,1,3407
"3410",3,5,0.566632989447559,1,3410
"3411",3,2,2.57851887447063,3,3411
"3414",1,0,2.05766878243119,2,3414
"3420",3,1,1.00678331124375,0,3420
"3421",5,3,1.90496104498382,1,3421
"3422",3,6,0.232613924461063,0,3422
"3428",3,2,0.533616309386354,1,3428
"3433",4,4,2.29153615624127,1,3433
"3435",3,2,0.423490223578281,1,3435
"3436",1,1,0.219084994619909,1,3436
"3440",3,2,3.02417379824553,1,3440
"3441",6,7,2.61095087908914,0,3441
"3442",6,3,0.891071567930696,0,3442
"3443",4,4,2.47663093437774,2,3443
"3445",2,1,0.990134953532241,2,3445
"3447",3,4,1.07568240802662,0,3447
"3456",2,2,0.18666152670319,2,3456
"3462",1,0,0.499111043967548,3,3462
"3463",5,0,1.02522964267568,2,3463
"3464",6,4,0.857906889190084,0,3464
"3465",1,0,4.1687349115871,1,3465
"3468",1,1,1.17747598322354,1,3468
"3469",6,7,2.9015872296359,1,3469
"3473",1,1,0.0913510729320521,1,3473
"3474",5,0,0.326169646255043,0,3474
"3477",2,3,2.08000787550823,2,3477
"3479",2,1,2.96184404200759,1,3479
"3480",1,1,10.0104130000006,0,3480
"3484",5,13,1.45124034278772,1,3484
"3489",2,1,2.78750515383702,1,3489
"3491",4,4,0.460883610868047,2,3491
"3496",1,1,1.43910445144866,0,3496
"3498",2,3,0.494581485807477,2,3498
"3499",1,0,0.828692122434194,0,3499
"3501",1,1,1.07438906544333,3,3501
"3503",2,1,0.00220769187903295,1,3503
"3504",1,1,1.91373547250905,0,3504
"3505",4,2,2.51932025847904,1,3505
"3506",3,2,0.820501339669563,0,3506
"3508",4,1,0.491758934169287,2,3508
"3511",2,1,6.79800361207615,1,3511
"3513",5,2,1.83846075344915,0,3513
"3515",1,1,6.29813055959049,1,3515
"3518",4,12,1.18012550337748,2,3518
"3519",1,0,6.77323541285892,2,3519
"3520",1,1,0.84841793008213,0,3520
"3524",3,2,0.804784422072508,1,3524
"3527",1,0,1.65699729032932,3,3527
"3529",1,1,4.8494917990697,1,3529
"3530",2,0,0.129086935309974,0,3530
"3533",1,0,0.291137349264314,1,3533
"3536",2,2,0.171002951214973,1,3536
"3537",1,1,1.04894767212862,1,3537
"3539",3,1,2.6720167097353,0,3539
"3540",4,7,1.19889026075476,2,3540
"3541",5,7,3.77070759130798,0,3541
"3543",3,1,0.403805490364964,2,3543
"3547",4,7,0.665106603460653,3,3547
"3548",9,14,0.519261688873217,2,3548
"3549",2,0,2.82039913747126,0,3549
"3550",1,0,7.25456860500823,3,3550
"3551",3,6,2.22747008943635,1,3551
"3553",5,2,1.28601154463047,1,3553
"3555",4,3,1.15571182812524,1,3555
"3557",3,9,5.86563022158441,0,3557
"3561",2,2,3.14798363342062,3,3561
"3564",2,0,2.46703218127384,1,3564
"3565",2,7,4.59150835487486,1,3565
"3567",1,1,0.293762392300065,0,3567
"3571",1,0,2.02930702209532,2,3571
"3574",3,0,0.815121233878747,1,3574
"3575",2,5,0.475806765801584,0,3575
"3576",3,11,1.35739217952079,1,3576
"3581",1,2,0.323801133685604,3,3581
"3582",1,3,1.73786416468576,0,3582
"3583",2,2,2.31693076979115,3,3583
"3584",4,6,0.32145442339507,0,3584
"3590",4,10,1.30097919706586,0,3590
"3592",2,4,1.31262711391597,2,3592
"3593",1,2,0.175519736524087,0,3593
"3595",3,2,0.337623010105435,0,3595
"3597",3,1,1.17256340232666,0,3597
"3598",2,0,1.53867772008212,2,3598
"3599",2,0,2.0885847324837,2,3599
"3600",4,5,1.49954105040664,1,3600
"3604",5,6,1.09914042288437,19,3604
"3610",4,12,3.85446996015596,2,3610
"3614",1,0,0.700335130382043,2,3614
"3615",1,1,4.94579643527656,3,3615
"3617",1,2,6.97580886536845,2,3617
"3618",1,0,0.474322411982636,1,3618
"3622",2,2,10.548036860818,0,3622
"3625",2,1,0.451252282197986,3,3625
"3633",4,8,1.25333493524139,1,3633
"3635",4,4,1.51582058589801,2,3635
"3636",3,3,0.248324029982968,2,3636
"3637",2,3,0.757715460236954,0,3637
"3638",2,2,0.175471590282868,0,3638
"3639",4,6,1.34778161202182,2,3639
"3640",4,0,8.44729535809159,1,3640
"3644",2,7,0.15686510119919,2,3644
"3647",2,0,4.86878695760693,4,3647
"3651",2,1,4.14597843689487,1,3651
"3653",2,3,0.401934507017088,0,3653
"3661",5,1,0.0901022713261706,2,3661
"3664",3,3,0.501988596090212,2,3664
"3669",1,4,4.85707286567141,1,3669
"3673",2,6,9.30927841889121,0,3673
"3675",2,1,0.597642134596216,2,3675
"3680",1,3,0.841554743750971,4,3680
"3681",4,1,5.28372503917516,0,3681
"3685",4,6,1.2921963754529,1,3685
"3686",3,1,1.65030322957088,1,3686
"3687",1,1,0.875246683126884,0,3687
"3689",2,2,2.55969771770927,2,3689
"3690",2,5,2.52813178068091,1,3690
"3691",3,3,2.09716592267877,1,3691
"3694",5,4,1.95696116958118,1,3694
"3698",1,2,4.90974422475352,2,3698
"3699",5,4,2.04106835871056,0,3699
"3701",5,6,16.8256244202307,3,3701
"3702",4,4,3.89431007402921,0,3702
"3706",3,2,0.743633610959909,1,3706
"3707",1,0,1.67705933535239,1,3707
"3709",3,3,0.619482353646922,1,3709
"3710",2,0,4.89126039117584,0,3710
"3717",4,8,3.00059314904298,1,3717
"3718",2,1,2.12771066841152,1,3718
"3719",6,1,0.148020378633503,2,3719
"3724",2,1,5.99410595021167,1,3724
"3726",2,2,8.84616066067318,0,3726
"3727",3,4,1.13363381820689,3,3727
"3730",2,1,5.86561720316656,1,3730
"3733",3,0,3.19756091440513,0,3733
"3742",1,1,0.207683311037284,1,3742
"3743",2,1,0.84930925401893,1,3743
"3744",1,1,2.26489312996887,0,3744
"3751",4,0,1.03005030067256,0,3751
"3752",4,4,0.488965876477281,0,3752
"3753",3,3,3.59914805635297,0,3753
"3754",4,3,0.643427276302802,3,3754
"3755",4,5,5.20525865409935,0,3755
"3756",1,2,0.317331217845201,0,3756
"3759",2,0,5.51423478959848,1,3759
"3760",1,1,2.06601170339451,0,3760
"3768",3,5,7.60336886346132,1,3768
"3769",6,3,1.7020955152538,3,3769
"3770",4,2,6.47364611487009,0,3770
"3771",1,1,0.945054427578057,0,3771
"3772",5,6,0.0809100037687693,0,3772
"3773",2,0,0.0216118464560141,0,3773
"3774",3,0,0.59713818306296,0,3774
"3775",2,1,1.0317404822346,1,3775
"3777",1,1,0.900784839079323,0,3777
"3780",4,1,2.61508761853023,1,3780
"3781",2,1,1.92671398808423,2,3781
"3786",2,2,2.26441380196294,5,3786
"3790",3,2,0.245579835856816,3,3790
"3793",1,4,1.6258626314749,0,3793
"3795",4,6,0.290255610458989,1,3795
"3799",1,0,2.46146481859901,3,3799
"3802",3,1,0.716428771629498,1,3802
"3803",4,2,2.01972488384992,3,3803
"3805",3,7,1.16461769035158,0,3805
"3806",1,2,5.18022924307466,1,3806
"3807",2,3,0.125014730296612,0,3807
"3808",2,1,0.0185369924458977,1,3808
"3809",2,4,1.13055430068797,0,3809
"3810",2,1,3.92827168764804,0,3810
"3813",1,2,1.13553817897308,0,3813
"3814",1,1,2.6415792014313,2,3814
"3816",3,0,2.50894086419835,3,3816
"3818",6,12,0.843253294141084,1,3818
"3825",4,7,3.05814847003992,1,3825
"3829",4,5,1.21246832685314,3,3829
"3831",3,2,2.42261150142299,1,3831
"3832",5,6,2.37677156709963,2,3832
"3833",2,2,2.97512042653048,0,3833
"3835",3,5,1.52881469471719,0,3835
"3839",3,6,0.269154383071312,0,3839
"3842",3,4,0.284067845316604,1,3842
"3844",3,4,1.53796697532261,0,3844
"3845",3,6,7.89027019052469,1,3845
"3847",3,5,4.79748674236492,1,3847
"3848",1,1,1.54018809804498,0,3848
"3849",2,2,0.529235421342523,3,3849
"3851",1,0,6.71401291221643,1,3851
"3852",2,4,5.2235508462347,0,3852
"3853",5,1,2.17732640123688,1,3853
"3854",2,1,1.41655196947909,1,3854
"3860",4,3,0.28233647252515,2,3860
"3862",1,0,0.949744788600255,1,3862
"3864",1,1,0.035387188095612,1,3864
"3866",4,9,1.94719625477129,0,3866
"3867",1,2,2.26153067167722,1,3867
"3870",2,2,12.6453914406978,0,3870
"3871",4,1,4.81113120575597,0,3871
"3876",4,1,0.320248783557064,0,3876
"3878",4,7,2.05170266955651,0,3878
"3879",4,9,0.463975270849248,2,3879
"3880",2,5,1.86445732685774,0,3880
"3883",3,9,6.38693670153174,0,3883
"3884",3,2,1.07129792039441,1,3884
"3886",1,2,1.10414949260685,0,3886
"3890",1,0,0.217914337618805,2,3890
"3892",1,1,1.27298642139067,1,3892
"3894",4,2,4.30015777111308,3,3894
"3896",3,3,2.80684675212587,1,3896
"3897",3,5,0.283860383611944,3,3897
"3899",2,2,0.215207333327868,1,3899
"3900",7,9,2.72924264957359,0,3900
"3905",2,1,6.86954965840888,0,3905
"3906",4,16,0.556945730950683,2,3906
"3908",2,3,1.79922038453731,2,3908
"3909",2,0,0.735844436656102,1,3909
"3911",1,0,6.30171574844683,1,3911
"3914",6,2,2.00349129449491,0,3914
"3915",6,14,7.44646804267238,0,3915
"3917",2,0,0.181419746059438,1,3917
"3920",2,4,5.38500932616222,1,3920
"3922",1,0,3.66552235609347,0,3922
"3924",3,2,5.58487235960669,1,3924
"3925",4,2,3.46420873174054,2,3925
"3926",7,7,5.96385401863573,0,3926
"3927",5,3,4.90424630327123,0,3927
"3929",1,0,0.391376189656998,2,3929
"3934",6,0,1.16603993810713,0,3934
"3935",3,4,0.407859520321932,2,3935
"3937",1,0,3.59379373759883,1,3937
"3940",2,2,1.15541972122015,0,3940
"3941",10,10,0.087087184393248,3,3941
"3942",4,0,0.798300709445633,1,3942
"3946",1,1,0.0531022426241033,1,3946
"3948",5,4,0.20804814723405,1,3948
"3951",4,11,2.16456643690097,1,3951
"3952",5,8,1.88015181085008,2,3952
"3954",4,7,0.732118355229801,2,3954
"3956",3,2,2.46758214434572,0,3956
"3957",4,3,3.49993260981848,1,3957
"3959",5,8,1.87137997110831,1,3959
"3960",2,3,1.07240052697025,1,3960
"3964",3,1,0.430512430315668,0,3964
"3965",5,5,0.402863575952613,0,3965
"3966",2,0,0.187544674947135,1,3966
"3967",2,2,1.48341563285705,2,3967
"3968",3,6,0.615902813360295,1,3968
"3969",1,1,6.52894813501152,0,3969
"3970",5,2,1.30988491057702,1,3970
"3973",2,0,3.89278376960799,0,3973
"3974",4,6,9.58518359889094,0,3974
"3977",3,0,1.98400624351153,2,3977
"3978",3,2,1.16719826159975,0,3978
"3979",2,2,2.87734760015963,1,3979
"3981",3,6,4.6557854412378,1,3981
"3983",5,4,1.41396799011779,0,3983
"3984",1,2,2.07932454432943,0,3984
"3986",2,0,3.42773045619925,2,3986
"3989",1,1,5.35040821036309,0,3989
"3990",1,2,1.12895686744767,0,3990
"3993",2,0,1.78765484803499,1,3993
"3996",6,4,0.662230510783478,0,3996
"3998",3,0,0.485592239250616,2,3998
"4000",2,2,0.586774071955934,1,4000
"4001",3,4,2.08135243393154,1,4001
"4002",1,0,2.50786562104252,0,4002
"4005",1,2,1.26838454480985,3,4005
"4007",3,3,7.47727149096551,1,4007
"4009",4,4,1.50192591613546,2,4009
"4010",2,2,0.175900004509841,2,4010
"4011",3,2,4.5064410146758,0,4011
"4013",1,1,0.97388758795179,2,4013
"4016",2,3,0.958673396973677,2,4016
"4019",2,1,0.704580066452817,2,4019
"4020",6,7,0.223724493587559,1,4020
"4021",3,4,4.00597533769479,1,4021
"4023",1,0,4.08917146263072,1,4023
"4026",4,3,0.00747183095261359,0,4026
"4030",10,9,0.541101397266718,1,4030
"4031",1,0,1.32310992033218,1,4031
"4032",3,0,2.83704966213648,0,4032
"4033",3,3,4.86304330667225,1,4033
"4035",1,0,1.3906855586779,2,4035
"4037",1,1,2.76002757811091,2,4037
"4040",4,3,1.51930415770039,20,4040
"4041",1,1,1.08721934157339,0,4041
"4044",2,2,1.46332376785235,0,4044
"4050",3,6,7.91351590159468,1,4050
"4051",1,2,0.730704345861971,0,4051
"4052",4,2,0.834705078942989,0,4052
"4053",1,2,2.95769022175924,3,4053
"4056",1,5,0.831178706887786,0,4056
"4057",1,2,1.25004579522285,0,4057
"4058",2,7,0.782675351759606,0,4058
"4059",4,5,0.879983653386706,2,4059
"4060",7,8,2.6619653594651,0,4060
"4063",1,0,6.66745095507547,1,4063
"4064",3,3,2.02174134264755,0,4064
"4065",3,1,10.4315200487366,0,4065
"4066",4,3,0.464040768642301,0,4066
"4073",2,2,4.66561188624737,0,4073
"4074",3,3,4.50155016182261,1,4074
"4076",1,0,0.0784627990329375,0,4076
"4078",3,3,0.396733543817429,1,4078
"4081",2,2,0.942021770713055,4,4081
"4083",4,2,2.57123802188566,1,4083
"4084",1,0,1.15731215420188,0,4084
"4085",1,1,5.45507635078667,0,4085
"4086",2,3,2.55391909850862,0,4086
"4090",3,2,2.55735458859143,1,4090
"4093",2,6,4.62717375488813,2,4093
"4095",2,5,0.677622916261396,0,4095
"4096",2,2,9.5477969708879,0,4096
"4097",1,0,0.0972783755411624,1,4097
"4102",2,0,2.7710890966719,3,4102
"4110",2,2,1.03068281533237,0,4110
"4112",2,2,1.07731926741333,2,4112
"4113",5,3,2.36986772021226,1,4113
"4116",3,4,3.08178171224677,1,4116
"4121",3,3,2.0899483373638,0,4121
"4122",2,1,3.14425512107032,1,4122
"4123",1,0,2.81475799285891,0,4123
"4128",1,1,0.350731896750058,0,4128
"4130",2,1,1.65329368595214,0,4130
"4136",2,3,3.80170717792105,1,4136
"4140",7,2,0.0391542930883595,2,4140
"4145",1,1,0.267502741672461,0,4145
"4146",2,4,0.51921942654778,2,4146
"4149",2,0,6.80912899893687,0,4149
"4151",1,0,0.772941667941569,1,4151
"4152",3,0,5.88477911393594,3,4152
"4154",3,1,0.657526692237667,2,4154
"4156",1,2,2.83935040139245,4,4156
"4157",6,7,5.67883961751163,2,4157
"4158",1,1,0.483502278470263,1,4158
"4159",1,1,0.540073139611911,3,4159
"4161",1,1,0.411918596577222,0,4161
"4164",4,8,2.42645514975418,0,4164
"4166",2,0,1.60776990456725,2,4166
"4170",3,2,0.0586460596417153,3,4170
"4172",2,4,2.87332485008459,2,4172
"4174",1,1,10.3034789975698,2,4174
"4177",1,1,0.498979893377829,0,4177
"4178",7,16,0.53953925467051,1,4178
"4180",2,3,0.119565004952576,1,4180
"4181",3,1,3.37785480440178,0,4181
"4182",4,6,1.19845202740501,2,4182
"4183",2,3,1.28806296136477,1,4183
"4185",4,5,1.02236276455905,0,4185
"4190",2,2,1.25396541361506,3,4190
"4192",2,1,1.3883492098162,1,4192
"4196",4,7,3.17668918391647,1,4196
"4199",3,2,0.265025114395356,1,4199
"4201",1,2,0.392036126739175,2,4201
"4202",2,0,1.52219730955098,1,4202
"4205",1,1,0.205854653419849,1,4205
"4208",2,2,0.476980362749658,0,4208
"4211",2,4,1.03889184513152,2,4211
"4213",3,3,4.12651340654834,0,4213
"4216",1,0,0.790692529702697,1,4216
"4221",3,3,3.61275709308777,1,4221
"4222",2,3,2.02530930868674,0,4222
"4223",2,0,0.637751781572122,1,4223
"4224",2,1,4.69677350423621,2,4224
"4227",2,2,1.36683757539972,0,4227
"4228",1,1,1.19966856490046,1,4228
"4233",2,3,1.62824213810747,0,4233
"4234",1,0,1.2810882605484,1,4234
"4235",1,0,0.715601323178051,0,4235
"4237",5,4,13.7168947354936,2,4237
"4238",2,2,3.25067974311571,2,4238
"4239",4,3,1.14070365995325,2,4239
"4242",4,5,0.41263620491953,0,4242
"4244",2,4,0.186238737088431,0,4244
"4245",6,6,0.0589816459561,1,4245
"4248",2,2,0.771284145971124,0,4248
"4251",6,1,0.947416321251081,1,4251
"4253",1,0,0.00822604722085984,4,4253
"4256",3,3,4.15502827360768,1,4256
"4258",2,0,0.0718229383844154,2,4258
"4259",3,2,0.23982065667925,1,4259
"4260",3,1,4.51637068952039,2,4260
"4261",4,3,4.24545247716848,1,4261
"4262",3,1,1.52133589061682,0,4262
"4265",3,0,1.56395897415387,1,4265
"4267",1,0,0.328212215603189,4,4267
"4270",2,2,4.61527711562129,2,4270
"4272",1,0,0.589913345148104,1,4272
"4273",2,3,2.32849432267873,2,4273
"4278",3,6,1.04703515520716,0,4278
"4279",1,1,2.72243134671942,1,4279
"4280",5,6,1.67740633735919,1,4280
"4282",2,7,3.66240800014954,0,4282
"4284",2,2,0.863438299465743,1,4284
"4285",1,0,1.11769122945528,2,4285
"4287",2,3,1.71416849387381,0,4287
"4291",3,2,1.3998478154699,2,4291
"4292",4,6,1.71446113225572,2,4292
"4293",2,1,0.954664120094309,2,4293
"4294",4,2,1.21325398282009,1,4294
"4299",2,0,0.0389819044174493,1,4299
"4300",5,9,1.31771595571493,3,4300
"4301",1,1,3.86135716329327,3,4301
"4303",6,5,8.67748742974633,1,4303
"4305",3,3,2.61507086454185,3,4305
"4306",1,3,0.543336138467897,1,4306
"4309",2,2,2.86661653702732,0,4309
"4310",7,8,0.292826648801565,2,4310
"4311",3,7,1.36873277639521,1,4311
"4312",1,0,0.181911041938948,0,4312
"4314",5,6,2.21949951831204,0,4314
"4318",2,2,4.04408302725262,0,4318
"4319",2,5,4.44864269875957,0,4319
"4321",2,3,3.47008633126283,1,4321
"4324",3,4,0.712425566079852,3,4324
"4326",5,10,0.141809508511161,0,4326
"4327",2,1,0.0408320164729395,0,4327
"4331",3,2,1.83540472526679,0,4331
"4333",5,4,3.21204931693669,1,4333
"4335",10,11,1.13571919976622,1,4335
"4342",1,1,5.91729252592935,0,4342
"4348",4,12,4.64781856690743,2,4348
"4351",4,11,0.637136174894091,0,4351
"4352",1,1,0.35020092386049,4,4352
"4354",5,12,0.550467969738503,0,4354
"4356",3,3,0.863020372018218,1,4356
"4360",1,0,1.5830946978878,0,4360
"4361",1,3,1.42470362621385,2,4361
"4365",2,1,1.8875585493294,1,4365
"4370",2,1,0.201146890829007,1,4370
"4371",5,8,4.60159717201783,1,4371
"4379",2,1,0.0904082618800146,1,4379
"4382",2,4,2.13412425258996,0,4382
"4384",2,0,1.52103485211418,2,4384
"4385",6,3,0.248560483310594,2,4385
"4386",3,4,4.43931988071603,1,4386
"4387",5,5,2.49283579290563,2,4387
"4390",3,2,1.62036005243721,5,4390
"4391",12,2,1.36981970875544,1,4391
"4392",1,0,1.6974347457487,2,4392
"4395",3,0,4.68278058667577,1,4395
"4397",1,2,1.66977884047267,1,4397
"4398",2,1,1.18249434441607,0,4398
"4399",3,0,2.43355842198773,2,4399
"4400",3,3,1.92591183022973,1,4400
"4401",1,0,0.148761601864889,1,4401
"4402",3,2,1.65592853625439,1,4402
"4404",1,2,1.1705732909084,1,4404
"4408",4,3,0.0662485240085229,0,4408
"4409",1,2,0.283178525002348,1,4409
"4411",2,1,0.565266892004729,0,4411
"4414",6,11,5.08399731231774,0,4414
"4415",7,15,2.478563156134,1,4415
"4416",1,1,1.05453430807591,1,4416
"4417",2,2,4.30712226059068,1,4417
"4418",2,4,2.28519826880398,0,4418
"4419",4,3,0.72081028316013,2,4419
"4420",3,2,1.68604137586183,1,4420
"4422",1,0,8.24943545124776,0,4422
"4423",3,2,0.320975112211206,0,4423
"4430",1,0,0.179426981529719,0,4430
"4431",4,2,0.839006793619419,1,4431
"4433",2,3,0.694196140831404,2,4433
"4434",7,18,2.58531545912078,1,4434
"4437",1,0,4.84253307050354,2,4437
"4443",6,5,2.46720701514637,0,4443
"4444",3,1,2.53105979545454,0,4444
"4447",1,3,1.91907254089371,1,4447
"4448",2,4,1.18913669016637,0,4448
"4449",4,3,0.622187445576179,0,4449
"4450",2,0,0.622450353696419,0,4450
"4451",2,1,1.04846775774389,1,4451
"4452",2,4,4.80670427701592,0,4452
"4455",2,0,1.26841933855033,0,4455
"4458",4,7,0.188902929500752,1,4458
"4462",5,6,1.48403136779526,1,4462
"4463",2,2,1.03038499856976,1,4463
"4467",4,6,1.76687904500699,0,4467
"4468",2,2,0.0337542659261932,0,4468
"4469",2,3,3.71463346557797,0,4469
"4470",1,1,0.266525765508413,2,4470
"4473",3,1,4.87255938655523,1,4473
"4474",2,3,0.378294236119451,1,4474
"4476",1,2,0.68914175414949,2,4476
"4478",6,6,0.555752097603644,0,4478
"4479",3,1,0.173792208459962,1,4479
"4480",2,4,0.0583366604140111,0,4480
"4486",2,5,3.15818472225025,1,4486
"4488",2,1,3.45149344830204,0,4488
"4490",3,2,0.311772271775916,2,4490
"4492",1,1,3.16176010379016,1,4492
"4494",1,0,0.404907009329211,2,4494
"4495",1,0,1.50813400630693,2,4495
"4497",2,4,0.566485119619589,2,4497
"4498",2,1,1.05222264401117,2,4498
"4500",5,4,1.69687391402009,3,4500
"4501",1,3,0.854848142397711,0,4501
"4507",9,8,0.107688008660864,1,4507
"4508",3,7,2.1264367021381,0,4508
"4513",1,0,0.202461258751723,0,4513
"4514",2,1,0.0994285287705448,1,4514
"4516",5,5,0.716272516224138,2,4516
"4517",3,2,0.344641154932945,0,4517
"4518",1,4,2.53811722617068,0,4518
"4521",2,2,1.50398827791214,1,4521
"4523",2,0,2.62737437520827,1,4523
"4524",1,1,1.678075407652,0,4524
"4526",4,2,0.113280169665813,1,4526
"4528",7,10,1.5527967363596,2,4528
"4530",3,0,2.1909510689017,1,4530
"4533",2,3,0.422024665708537,0,4533
"4540",3,0,0.126968008068379,1,4540
"4542",7,4,0.894099897610922,2,4542
